booking_id,tourist_country,hotel_city,arrival_date,hotel_stars,meal_plan,room_type,nights,price_per_night,transport_type,booking_channel
B1201,UK,Colombo ,2024-01-23,5,Room Only,Deluxe,6,23907.0,Taxi,Agent
B1202,India,Negombo,2024-04-30,5,Full Board,Budget,6,22720.0,Taxi,Travel Agency
B1203,USA,Colombo,2024-02-15,5,Half Board,Suite,7,24862.0,Train,Direct
B1204,Germany,Colombo,2024-11-23,4,Full Board,Standard,5,14705.0,Taxi,Direct
B1205,China,Negombo,2024-12-11,5,Full Board,Deluxe,4,22932.0,Bus,Agent
B1206,Germany,Galle,2024-12-14,3,Room Only,Deluxe,5,8669.0,Train,Direct
B1207,UK,Galle,2024-03-12,3,Full Board,Budget,7,7870.0,Flight,Online
B1208,India,Kandy,2024-03-25,5,Breakfast,Deluxe,4,23084.0,Bus,Travel Agency
B1209,UK,Kandy,2024-07-27,5,Room Only,Standard,6,25719.0,Train,Agent
B1210,Russia,Galle ,2024-09-10,3,Room Only,Deluxe,-2,-8409.0,Bus,Agent
B1211,France,Colombo,2024-01-16,4,Room Only,Standard,2,15982.0,Flight,Online
B1212,India,Kandy,2024-07-25,3,Half Board,Deluxe,4,7799.0,Bus,Travel Agency
B1213,China,Kandy,2024-12-13,4,Room Only,Suite,3,14554.0,Bus,Travel Agency
B1214,Germany,Colombo,2024-12-18,5,Half Board,Suite,1,24399.0,Taxi,Online
B1215,UK,Galle,2024-11-19,3,Full Board,Suite,6,7739.0,Taxi,Online
B1216,  USA  ,Kandy,2024-11-10,4,Room Only,Budget,6,13885.0,Flight,Travel Agency
B1217,India,Kandy,2024-10-01,5,Room Only,Deluxe,5,23088.0,Taxi,Agent
B1218,UK,Colombo,2024-06-18,4,Room Only,Standard,7,13730.0,Taxi,Travel Agency
B1219,USA,Galle,2024-03-31,4,Room Only,Deluxe,2,14170.0,Taxi,Agent
B1220,Australia,Colombo,2024-03-25,3,Breakfast,Budget,4,7993.0,Taxi,Online
B1221,  India  ,Kandy,2024-08-02,4,Room Only,Deluxe,4,15171.0,Taxi,Online
B1222,Australia,Kandy,2024-07-24,5,Breakfast,Standard,1,22620.0,Flight,Agent
B1223,Russia,Kandy,2024-05-14,4,Room Only,Standard,5,14739.0,Flight,Agent
B1224,USA,Kandy,2024-07-09,3,Room Only,Budget,5,8265.0,Flight,Direct
B1225,Australia,Negombo,2024-04-19,3,Full Board,Suite,4,7542.0,Train,Travel Agency
B1226,France,Colombo,2024-12-07,3,Breakfast,Budget,4,8021.0,Flight,Agent
B1227,  France  ,Kandy,2024-04-25,4,Full Board,Budget,7,14795.0,Bus,Travel Agency
B1228,Australia,Kandy,2024-11-06,3,Breakfast,Suite,5,8719.0,Taxi,Agent
B1229,Germany,Colombo,2024-11-03,3,Full Board,Budget,5,7335.0,Train,Online
B1230,Germany,Galle,2024-06-23,4,Half Board,Deluxe,7,16345.0,Taxi,Travel Agency
B1231,Germany,Kandy,2024-12-15,5,Breakfast,Suite,3,22954.0,Taxi,Direct
B1232,UK,Kandy,2024-05-18,4,Breakfast,Deluxe,3,16221.0,Train,Direct
B1233,India,Galle,2024-05-22,4,Full Board,Standard,7,15339.0,Train,Direct
B1234,USA,Kandy,2024-04-14,4,Breakfast,Budget,6,15668.0,Bus,Agent
B1235,France,Colombo,2024-11-27,4,Half Board,Standard,4,14953.0,Bus,Travel Agency
B1236,China,Colombo,2024-07-11,5,Full Board,Budget,1,23444.0,Bus,Travel Agency
B1237,Germany,Colombo,2024-10-17,4,Breakfast,Deluxe,1,16444.0,Taxi,Online
B1238,UK,Colombo,2024-07-04,3,Room Only,Budget,3,7371.0,Bus,Agent
B1239,China,Colombo,2024-12-04,5,Room Only,Budget,1,24188.0,Bus,Direct
B1240,China,Kandy,2024-05-16,5,Half Board,Standard,2,22614.0,Bus,Agent
B1241,India,Kandy,2024-01-09,3,Room Only,Deluxe,7,7978.0,Flight,Agent
B1242,Germany,Colombo,2024-03-29,3,Half Board,Budget,1,7582.0,Bus,Travel Agency
B1243,  India  ,Colombo,2024-02-21,3,Full Board,Suite,4,7440.0,Taxi,Travel Agency
B1244,UK,Galle,2024-08-11,5,Half Board,Deluxe,1,24995.0,Taxi,Travel Agency
B1245,USA,Kandy,2024-12-23,5,Full Board,Standard,7,24520.0,Train,Direct
B1246,USA,Negombo,2024-07-13,5,Full Board,Budget,6,27176.0,Train,Online
B1247,India,Colombo,2024-07-14,3,Full Board,Suite,6,7912.0,Taxi,Online
B1248,India,Negombo,2024-05-13,4,Breakfast,Standard,2,16060.0,Train,Online
B1249,USA,Colombo,2024-03-22,3,Room Only,Deluxe,1,8040.0,Bus,Travel Agency
B1250,India,Negombo,2024-04-05,3,Full Board,Deluxe,2,8032.0,Train,Online
B1251,  USA  ,Negombo,2024-03-31,4,Full Board,Suite,2,14208.0,Train,Online
B1252,France,Colombo,2024-03-04,4,Half Board,Standard,2,15100.0,Train,Agent
B1253,UK,Colombo,2024-01-11,5,Room Only,Suite,2,23335.0,Taxi,Agent
B1254,China,Kandy,2024-05-22,4,Breakfast,Suite,2,15630.0,Train,Agent
B1255,UK,Kandy,2024-01-01,4,Full Board,Suite,6,15762.0,Taxi,Travel Agency
B1256,India,Kandy,2024-07-26,4,Full Board,Standard,5,16073.0,Train,Online
B1257,India,Colombo ,2024-11-05,4,Full Board,Suite,3,14620.0,Bus,Travel Agency
B1258,India,Kandy,2024-03-16,4,Breakfast,Deluxe,4,14233.0,Flight,Agent
B1259,India,Galle,2024-07-09,3,Full Board,Standard,4,8735.0,Train,Agent
B1260,India,Colombo,2024-08-26,4,Full Board,Budget,5,14381.0,Taxi,Online
B1261,  Germany  ,Kandy,2024-04-09,4,Breakfast,Budget,1,13937.0,Bus,Online
B1262,Germany,Colombo,2024-07-25,4,Full Board,Deluxe,5,14479.0,Bus,Online
B1263,Australia,Galle,2024-08-09,5,Room Only,Budget,2,27164.0,Taxi,Direct
B1264,USA,Colombo,2024-03-13,3,Room Only,Suite,3,7831.0,Flight,Online
B1265,UK,Kandy,2024-08-01,3,Full Board,Deluxe,2,7200.0,Flight,Agent
B1266,Germany,Colombo,2024-08-27,3,Full Board,Budget,1,8271.0,Bus,Direct
B1267,India,Kandy ,2024-06-18,5,Half Board,Standard,6,25909.0,Bus,Agent
B1268,Germany,Colombo,2024-09-17,4,Full Board,Suite,1,16356.0,Bus,Direct
B1269,UK,Galle,2024-05-07,4,Breakfast,Budget,6,15126.0,Bus,Travel Agency
B1270,India,Colombo,2024-03-24,5,Full Board,Budget,7,24069.0,Flight,Travel Agency
B1271,India,Negombo,2024-06-19,4,Room Only,Deluxe,2,14959.0,Taxi,Travel Agency
B1272,France,Colombo ,2024-11-08,3,Half Board,Standard,5,7723.0,Taxi,Online
B1273,USA,Colombo,2024-08-07,4,Room Only,Standard,1,13506.0,Train,Online
B1274,  India  ,Galle,2024-12-24,4,Room Only,Budget,2,16178.0,Bus,Online
B1275,Russia,Kandy,2024-04-08,3,Full Board,Suite,1,7627.0,Bus,Online
B1276,UK,Kandy,2024-05-13,3,Room Only,Suite,5,7558.0,Bus,Online
B1277,UK,Kandy,2024-08-19,4,Half Board,Deluxe,6,15616.0,Taxi,Travel Agency
B1278,  Russia  ,Colombo,2024-06-16,3,Breakfast,Suite,2,8325.0,Flight,Online
B1279,UK,Negombo,2024-03-05,3,Room Only,Deluxe,7,7732.0,Bus,Agent
B1280,UK,Kandy,2024-12-09,5,Half Board,Standard,4,25780.0,Bus,Agent
B1281,UK,Galle,2024-05-09,4,Breakfast,Suite,4,15474.0,Taxi,Direct
B1282,  USA  ,Galle,2024-12-03,4,Breakfast,Budget,7,15849.0,Bus,Travel Agency
B1283,India,Colombo,2024-03-12,3,Full Board,Deluxe,2,8353.0,Taxi,Online
B1284,USA,Galle,2024-07-09,4,Room Only,Budget,4,15814.0,Train,Agent
B1285,France,Galle,2024-05-20,5,Full Board,Standard,4,26348.0,Flight,Travel Agency
B1286,India,Negombo,2024-08-21,3,Half Board,Deluxe,1,7851.0,Flight,Travel Agency
B1287,Germany,Negombo,2024-10-19,3,Half Board,Standard,4,7623.0,Flight,Agent
B1288,India,Colombo,2024-04-27,3,Breakfast,Suite,2,7835.0,Taxi,Online
B1289,India,Galle,2024-10-06,4,Room Only,Deluxe,7,15300.0,Flight,Travel Agency
B1290,China,Colombo ,2024-02-29,3,Full Board,Deluxe,2,8072.0,Train,Online
B1291,China,Negombo,2024-01-11,3,Breakfast,Deluxe,2,8251.0,Bus,Travel Agency
B1292,  USA  ,Kandy,2024-05-27,4,Room Only,Budget,2,16119.0,Flight,Agent
B1293,USA,Colombo,2024-04-01,3,Full Board,Deluxe,1,8000.0,Taxi,Online
B1294,USA,Kandy,2024-02-17,4,Breakfast,Suite,7,14067.0,Bus,Online
B1295,Russia,Galle,2024-02-02,3,Breakfast,Deluxe,2,8035.0,Train,Travel Agency
B1296,India,Colombo,2024-07-18,4,Room Only,Suite,2,14002.0,Taxi,Online
B1297,  France  ,Negombo,2024-09-10,5,Full Board,Suite,3,25712.0,Train,Online
B1298,  Germany  ,Colombo,2024-12-06,4,Half Board,Suite,6,16012.0,Bus,Travel Agency
B1299,Germany,Kandy ,2024-02-29,5,Breakfast,Suite,4,25267.0,Bus,Online
B1300,France,Colombo,2024-06-08,5,Full Board,Deluxe,1,26793.0,Flight,Direct
B1301,China,Galle,2024-03-19,4,Half Board,Suite,1,16425.0,Bus,Online
B1302,India,Colombo,2024-05-25,4,Breakfast,Budget,7,13912.0,Flight,Direct
B1303,USA,Colombo,2024-03-04,3,Breakfast,Budget,2,7278.0,Bus,Online
B1304,Germany,Galle,2024-06-01,5,Half Board,Budget,4,26261.0,Flight,Direct
B1305,China,Colombo,2024-01-27,3,Room Only,Budget,5,7206.0,Taxi,Online
B1306,Germany,Colombo,2024-10-29,5,Breakfast,Budget,3,23341.0,Flight,Online
B1307,UK,Galle,2024-12-15,5,Breakfast,Suite,1,25907.0,Bus,Agent
B1308,India,Kandy,2024-07-17,3,Half Board,Deluxe,2,7847.0,Taxi,Direct
B1309,Australia,Galle,2024-05-10,5,Full Board,Budget,1,24527.0,Train,Direct
B1310,France,Kandy,2024-12-09,3,Breakfast,Budget,2,,Flight,Online
B1311,UK,Negombo,2024-10-21,3,Breakfast,Budget,7,8313.0,Taxi,Online
B1312,UK,Kandy,2024-03-04,4,Half Board,Suite,4,15478.0,Bus,Travel Agency
B1313,UK,Kandy,2024-04-06,5,Breakfast,Suite,4,27245.0,Taxi,Online
B1314,UK,Galle,2024-01-31,5,Full Board,Deluxe,2,24567.0,Bus,Agent
B1315,USA,Kandy,2024-09-28,3,Full Board,Deluxe,3,8230.0,Taxi,Agent
B1316,Germany,Kandy,2024-03-23,4,Breakfast,Suite,2,13551.0,Train,Travel Agency
B1317,Germany,Kandy,2024-03-15,3,Half Board,Deluxe,5,7607.0,Flight,Direct
B1318,India,Kandy,2024-02-02,5,Room Only,Standard,3,23760.0,Train,Agent
B1319,UK,Negombo,2024-06-16,5,Full Board,Deluxe,1,24905.0,Train,Online
B1320,India,Galle,2024-05-19,5,Breakfast,Suite,6,26709.0,Bus,Online
B1321,Australia,Colombo ,2024-06-21,4,Full Board,Standard,5,14500.0,Train,Travel Agency
B1322,UK,Kandy,2024-03-11,3,Full Board,Budget,2,7947.0,Flight,Online
B1323,India,Colombo,2024-04-19,3,Half Board,Budget,1,7610.0,Taxi,Online
B1324,Australia,Negombo,2024-02-17,4,Breakfast,Budget,1,15916.0,Train,Online
B1325,  UK  ,Galle,2024-01-04,4,Breakfast,Suite,3,13800.0,Train,Direct
B1326,Australia,Galle,2024-10-11,5,Breakfast,Budget,6,22987.0,Flight,Direct
B1327,UK,Colombo,2024-04-01,3,Breakfast,Standard,2,7671.0,Flight,Travel Agency
B1328,UK,Negombo,2024-04-14,4,Half Board,Suite,2,15563.0,Train,Travel Agency
B1329,UK,Colombo,2024-08-03,3,Room Only,Standard,2,7317.0,Taxi,Online
B1330,UK,Galle,2024-10-11,5,Half Board,Suite,2,26643.0,Train,Travel Agency
B1331,USA,Colombo,2024-05-13,5,Breakfast,Budget,2,24529.0,Taxi,Travel Agency
B1332,UK,Galle,2024-01-28,3,Room Only,Suite,4,8654.0,Train,Online
B1333,UK,Colombo,2024-01-26,5,Room Only,Standard,5,25261.0,Bus,Online
B1334,UK,Colombo ,2024-08-06,4,Breakfast,Standard,7,15870.0,Flight,Agent
B1335,USA,Kandy,2024-06-13,4,Breakfast,Deluxe,7,14513.0,Flight,Online
B1336,China,Negombo,2024-01-16,3,Half Board,Standard,7,8387.0,Flight,Online
B1337,France,Kandy,2024-10-02,5,Half Board,Budget,7,25654.0,Flight,Agent
B1338,China,Galle,2024-09-15,5,Half Board,Deluxe,3,23296.0,Train,Travel Agency
B1339,  USA  ,Colombo,2024-05-27,5,Room Only,Deluxe,4,24844.0,Taxi,Travel Agency
B1340,UK,Colombo,2024-05-05,4,Half Board,Deluxe,1,14584.0,Bus,Agent
B1341,UK,Colombo,2024-05-17,5,Breakfast,Deluxe,3,25806.0,Bus,Direct
B1342,India,Colombo,2024-01-21,5,Full Board,Budget,4,23539.0,Taxi,Travel Agency
B1343,UK,Kandy,2024-11-21,5,Breakfast,Standard,1,22803.0,Flight,Online
B1344,Germany,Negombo,2024-09-27,5,Room Only,Deluxe,6,26166.0,Train,Travel Agency
B1345,Germany,Kandy,2024-04-06,5,Room Only,Suite,3,23711.0,Flight,Agent
B1346,India,Colombo,2024-10-19,5,Half Board,Suite,3,23292.0,Train,Travel Agency
B1347,USA,Galle,2024-08-08,3,Room Only,Deluxe,7,7602.0,Taxi,Online
B1348,Russia,Kandy,2024-06-30,4,Half Board,Budget,2,14709.0,Train,Direct
B1349,India,Negombo,2024-01-12,5,Room Only,Suite,4,24038.0,Bus,Direct
B1350,Germany,Negombo,2024-01-12,3,Room Only,Deluxe,2,8089.0,Train,Direct
B1351,Germany,Galle,2024-02-01,5,Half Board,Budget,3,25934.0,Flight,Direct
B1352,UK,Galle ,2024-06-30,3,Half Board,Deluxe,6,7395.0,Train,Agent
B1353,USA,Kandy,2024-08-26,5,Room Only,Budget,5,27377.0,Train,Online
B1354,UK,Kandy,2024-06-14,3,Room Only,Suite,7,7255.0,Flight,Online
B1355,Germany,Galle,2024-06-16,4,Room Only,Suite,5,16075.0,Flight,Online
B1356,UK,Galle,2024-10-27,3,Half Board,Suite,1,8079.0,Flight,Agent
B1357,China,Kandy,2024-05-25,5,Room Only,Suite,1,26911.0,Train,Travel Agency
B1358,UK,Colombo,2024-06-08,5,Room Only,Budget,7,25129.0,Bus,Online
B1359,India,Kandy,2024-01-14,5,Breakfast,Suite,2,23353.0,Train,Agent
B1360,UK,Kandy,2024-06-20,4,Full Board,Budget,1,14265.0,Flight,Direct
B1361,Australia,Colombo,2024-07-06,5,Room Only,Deluxe,2,24961.0,Taxi,Travel Agency
B1362,UK,Galle ,2024-02-29,5,Breakfast,Suite,7,26732.0,Flight,Agent
B1363,Australia,Kandy,2024-07-22,5,Room Only,Budget,4,23269.0,Taxi,Online
B1364,UK,Colombo,2024-04-21,4,Half Board,Deluxe,1,15952.0,Train,Travel Agency
B1365,France,Kandy,2024-10-14,5,Breakfast,Standard,5,26656.0,Bus,Online
B1366,  Germany  ,Galle,2024-08-17,3,Half Board,Deluxe,2,7963.0,Train,Travel Agency
B1367,India,Galle,2024-01-28,3,Half Board,Suite,6,8310.0,Flight,Direct
B1368,UK,Colombo,2024-10-20,3,Room Only,Suite,3,8132.0,Train,Travel Agency
B1369,China,Kandy,2024-11-15,5,Full Board,Deluxe,7,25263.0,Taxi,Online
B1370,Germany,Kandy,2024-07-15,5,Breakfast,Standard,3,25326.0,Bus,Online
B1371,Germany,Galle,2024-04-09,3,Breakfast,Budget,2,8542.0,Train,Direct
B1372,India,Kandy,2024-01-29,4,Room Only,Suite,2,14693.0,Flight,Travel Agency
B1373,UK,Kandy,2024-04-20,4,Breakfast,Standard,3,15510.0,Bus,Agent
B1374,China,Kandy,2024-01-09,4,Room Only,Deluxe,4,16161.0,Flight,Agent
B1375,India,Colombo,2024-03-16,4,Half Board,Standard,4,15482.0,Flight,Travel Agency
B1376,China,Negombo,2024-04-20,3,Full Board,Suite,1,8275.0,Train,Agent
B1377,India,Negombo,2024-03-02,4,Breakfast,Deluxe,4,15124.0,Train,Direct
B1378,Australia,Negombo,2024-03-25,4,Breakfast,Budget,1,15503.0,Taxi,Travel Agency
B1379,  Russia  ,Colombo ,2024-07-17,5,Breakfast,Budget,1,25841.0,Bus,Online
B1380,Germany,Kandy,2024-05-22,3,Half Board,Budget,7,8380.0,Flight,Travel Agency
B1381,China,Colombo,2024-10-25,4,Full Board,Standard,1,15689.0,Train,Direct
B1382,India,Kandy,2024-07-19,3,Room Only,Suite,2,8361.0,Taxi,Agent
B1383,  Germany  ,Colombo,2024-09-08,5,Full Board,Suite,1,27409.0,Flight,Direct
B1384,China,Colombo,2024-04-09,3,Breakfast,Suite,2,7342.0,Train,Direct
B1385,  UK  ,Negombo,2024-07-24,3,Full Board,Budget,4,7217.0,Train,Online
B1386,India,Colombo,2024-08-04,3,Half Board,Standard,4,,Bus,Travel Agency
B1387,UK,Galle,2024-05-31,4,Half Board,Budget,6,16383.0,Bus,Online
B1388,Germany,Negombo,2024-02-18,4,Half Board,Deluxe,1,14209.0,Train,Direct
B1389,Germany,Negombo,2024-08-25,5,Full Board,Standard,2,22875.0,Train,Online
B1390,Germany,Galle,2024-02-22,5,Breakfast,Deluxe,5,27152.0,Taxi,Agent
B1391,France,Galle,2024-12-17,5,Full Board,Standard,7,24630.0,Train,Agent
B1392,UK,Galle,2024-06-12,4,Room Only,Deluxe,2,15217.0,Taxi,Online
B1393,Germany,Kandy,2024-07-25,5,Room Only,Suite,4,26000.0,Taxi,Travel Agency
B1394,USA,Colombo,2024-01-08,4,Room Only,Suite,5,13930.0,Train,Agent
B1395,China,Colombo,2024-07-20,5,Half Board,Budget,7,24175.0,Taxi,Online
B1396,UK,Colombo,2024-11-29,3,Room Only,Standard,3,8108.0,Taxi,Online
B1397,China,Colombo,2024-11-15,5,Half Board,Budget,2,23134.0,Flight,Direct
B1398,China,Colombo,2024-10-04,4,Half Board,Deluxe,6,13889.0,Bus,Online
B1399,Germany,Kandy,2024-08-22,3,Full Board,Budget,3,8677.0,Train,Travel Agency
B1400,Germany,Negombo,2024-04-05,3,Full Board,Deluxe,4,8448.0,Flight,Travel Agency
B1401,India,Colombo,2024-11-15,5,Full Board,Suite,6,26727.0,Train,Direct
B1402,  Russia  ,Colombo,2024-11-25,5,Half Board,Budget,4,25717.0,Train,Direct
B1403,UK,Negombo,2024-07-03,4,Full Board,Deluxe,6,14869.0,Flight,Online
B1404,Australia,Colombo,2024-06-24,4,Half Board,Deluxe,2,16302.0,Taxi,Travel Agency
B1405,India,Galle,2024-05-30,3,Breakfast,Standard,6,8052.0,Bus,Travel Agency
B1406,Australia,Kandy,2024-10-20,3,Half Board,Suite,2,7617.0,Bus,Agent
B1407,Russia,Kandy,2024-06-24,4,Breakfast,Standard,4,16338.0,Train,Agent
B1408,China,Colombo,2024-09-15,3,Full Board,Deluxe,3,7241.0,Taxi,Direct
B1409,Germany,Colombo,2024-06-13,4,Half Board,Deluxe,2,13522.0,Bus,Online
B1410,France,Colombo ,2024-02-27,4,Full Board,Standard,1,14097.0,Bus,Agent
B1411,France,Colombo,2024-06-06,3,Half Board,Deluxe,4,7372.0,Bus,Agent
B1412,  India  ,Negombo,2024-08-02,4,Room Only,Standard,7,14778.0,Bus,Online
B1413,Russia,Colombo,2024-11-25,3,Half Board,Budget,1,8442.0,Train,Travel Agency
B1414,Russia,Galle,2024-09-25,4,Room Only,Standard,7,14934.0,Bus,Direct
B1415,  Germany  ,Negombo,2024-06-27,4,Breakfast,Standard,3,15172.0,Taxi,Travel Agency
B1416,USA,Kandy,2024-08-18,5,Full Board,Deluxe,3,26812.0,Train,Travel Agency
B1417,Russia,Negombo,2024-05-23,5,Half Board,Suite,3,26483.0,Bus,Direct
B1418,  Russia  ,Negombo,2024-02-12,5,Full Board,Deluxe,1,23180.0,Flight,Online
B1419,India,Colombo ,2024-11-27,3,Room Only,Standard,2,8228.0,Flight,Direct
B1420,UK,Colombo,2024-01-18,5,Breakfast,Suite,5,26190.0,Flight,Direct
B1421,Germany,Kandy,2024-10-27,5,Full Board,Standard,4,27315.0,Train,Travel Agency
B1422,India,Negombo,2024-11-25,4,Breakfast,Budget,2,14598.0,Train,Direct
B1423,UK,Colombo,2024-03-29,5,Room Only,Standard,2,26681.0,Train,Agent
B1424,China,Kandy,2024-11-15,3,Room Only,Suite,6,7212.0,Flight,Agent
B1425,UK,Kandy,2024-06-25,3,Breakfast,Suite,4,8029.0,Flight,Travel Agency
B1426,India,Kandy,2024-05-13,5,Half Board,Deluxe,4,23178.0,Train,Online
B1427,  Germany  ,Galle,2024-12-08,5,Full Board,Suite,6,25268.0,Flight,Travel Agency
B1428,USA,Negombo,2024-11-26,4,Breakfast,Budget,4,15562.0,Train,Travel Agency
B1429,Australia,Galle,2024-04-05,3,Half Board,Standard,2,7448.0,Train,Travel Agency
B1430,USA,Galle,2024-12-02,5,Room Only,Deluxe,2,25265.0,Train,Agent
B1431,India,Negombo,2024-10-22,5,Breakfast,Deluxe,5,27198.0,Bus,Travel Agency
B1432,Germany,Galle,2024-09-09,3,Breakfast,Suite,3,7595.0,Flight,Direct
B1433,France,Galle,2024-11-08,5,Room Only,Standard,4,25518.0,Taxi,Online
B1434,UK,Colombo,2024-05-06,5,Full Board,Suite,6,23062.0,Taxi,Direct
B1435,Australia,Kandy,2024-03-07,3,Room Only,Budget,2,8469.0,Taxi,Online
B1436,Australia,Colombo,2024-10-10,4,Full Board,Suite,3,15550.0,Bus,Direct
B1437,India,Colombo,2024-01-21,3,Room Only,Deluxe,3,7578.0,Taxi,Online
B1438,Germany,Colombo,2024-02-04,4,Breakfast,Standard,7,15683.0,Flight,Online
B1439,UK,Negombo,2024-10-27,5,Half Board,Budget,1,24013.0,Taxi,Direct
B1440,UK,Kandy,2024-04-10,3,Full Board,Suite,1,7536.0,Taxi,Online
B1441,India,Kandy,2024-03-18,3,Breakfast,Standard,1,8586.0,Taxi,Travel Agency
B1442,  UK  ,Kandy,2024-12-10,3,Room Only,Budget,4,7844.0,Train,Agent
B1443,UK,Colombo,2024-06-24,5,Full Board,Standard,2,27127.0,Train,Online
B1444,India,Colombo,2024-01-07,5,Breakfast,Suite,6,26884.0,Bus,Online
B1445,UK,Colombo,2024-01-12,5,Full Board,Standard,3,26799.0,Bus,Agent
B1446,UK,Galle,2024-10-29,3,Half Board,Deluxe,6,7808.0,Flight,Online
B1447,China,Kandy,2024-03-06,5,Full Board,Budget,7,22985.0,Taxi,Online
B1448,Australia,Kandy ,2024-10-03,4,Full Board,Deluxe,7,16272.0,Train,Online
B1449,USA,Colombo,2024-03-13,4,Room Only,Suite,1,14585.0,Train,Travel Agency
B1450,UK,Kandy,2024-02-01,4,Room Only,Suite,4,16085.0,Flight,Travel Agency
B1451,India,Galle,2024-02-24,4,Half Board,Deluxe,7,13975.0,Flight,Agent
B1452,UK,Colombo,2024-01-09,5,Half Board,Suite,4,25322.0,Taxi,Direct
B1453,China,Kandy,2024-10-29,5,Half Board,Deluxe,3,24625.0,Train,Agent
B1454,  UK  ,Galle ,2024-08-24,4,Room Only,Budget,1,15164.0,Flight,Online
B1455,Australia,Galle,2024-10-10,3,Room Only,Suite,4,7641.0,Flight,Travel Agency
B1456,Germany,Kandy,2024-12-09,4,Full Board,Budget,2,15278.0,Flight,Direct
B1457,UK,Colombo,2024-08-19,3,Breakfast,Budget,4,8340.0,Bus,Online
B1458,  India  ,Negombo,2024-05-21,4,Half Board,Standard,7,14701.0,Flight,Agent
B1459,  UK  ,Kandy,2024-09-27,5,Half Board,Suite,4,26017.0,Bus,Travel Agency
B1460,UK,Colombo,2024-12-09,3,Full Board,Standard,7,8495.0,Taxi,Direct
B1461,  India  ,Colombo,2024-06-29,5,Room Only,Standard,7,23191.0,Taxi,Online
B1462,India,Kandy,2024-06-08,4,Room Only,Budget,7,13849.0,Taxi,Travel Agency
B1463,India,Colombo,2024-12-01,4,Breakfast,Budget,7,15644.0,Bus,Online
B1464,USA,Colombo,2024-03-29,3,Half Board,Budget,7,8143.0,Taxi,Travel Agency
B1465,Germany,Colombo,2024-02-03,3,Full Board,Suite,6,7392.0,Taxi,Travel Agency
B1466,UK,Negombo,2024-02-20,3,Breakfast,Suite,3,8724.0,Taxi,Travel Agency
B1467,France,Galle ,2024-08-11,3,Breakfast,Deluxe,5,8109.0,Flight,Travel Agency
B1468,France,Colombo,2024-08-08,5,Breakfast,Budget,2,24836.0,Taxi,Agent
B1469,France,Galle,2024-12-03,3,Half Board,Budget,7,8689.0,Flight,Agent
B1470,China,Kandy,2024-09-15,5,Full Board,Standard,1,22917.0,Taxi,Online
B1471,China,Negombo,2024-12-04,5,Room Only,Budget,5,27140.0,Bus,Direct
B1472,  UK  ,Negombo ,2024-07-01,5,Breakfast,Suite,5,24368.0,Flight,Agent
B1473,Germany,Kandy ,2024-06-12,4,Room Only,Standard,7,14066.0,Flight,Direct
B1474,China,Colombo,2024-03-21,5,Full Board,Deluxe,7,23326.0,Taxi,Agent
B1475,Germany,Negombo,2024-09-01,5,Room Only,Deluxe,1,25444.0,Train,Online
B1476,USA,Kandy,2024-06-30,4,Room Only,Suite,5,15426.0,Train,Travel Agency
B1477,China,Kandy,2024-06-19,5,Full Board,Deluxe,1,26395.0,Taxi,Travel Agency
B1478,  Australia  ,Negombo,2024-12-25,5,Half Board,Suite,4,25233.0,Bus,Travel Agency
B1479,India,Colombo,2024-01-06,3,Half Board,Budget,4,7427.0,Bus,Agent
B1480,Germany,Colombo,2024-09-14,5,Breakfast,Deluxe,5,24500.0,Train,Online
B1481,India,Kandy,2024-09-26,4,Room Only,Suite,1,15369.0,Flight,Online
B1482,France,Kandy,2024-05-07,4,Breakfast,Standard,6,14722.0,Train,Agent
B1483,UK,Colombo,2024-05-07,3,Half Board,Deluxe,5,8017.0,Taxi,Direct
B1484,Australia,Kandy ,2024-05-22,4,Full Board,Standard,3,13873.0,Flight,Travel Agency
B1485,UK,Colombo,2024-01-15,5,Full Board,Suite,7,22815.0,Taxi,Online
B1486,India,Kandy,2024-10-06,5,Room Only,Budget,7,24503.0,Train,Online
B1487,India,Galle,2024-02-23,3,Half Board,Standard,4,8202.0,Bus,Travel Agency
B1488,France,Colombo,2024-10-24,4,Full Board,Deluxe,5,14643.0,Bus,Online
B1489,Russia,Galle,2024-01-26,3,Room Only,Standard,6,8158.0,Train,Online
B1490,Russia,Colombo ,2024-07-14,5,Room Only,Deluxe,1,22851.0,Flight,Travel Agency
B1491,France,Kandy,2024-10-11,4,Breakfast,Suite,3,14245.0,Train,Online
B1492,India,Colombo,2024-09-05,3,Room Only,Budget,5,8249.0,Bus,Agent
B1493,India,Colombo,2024-07-11,4,Half Board,Suite,4,14992.0,Flight,Direct
B1494,UK,Galle,2024-06-08,4,Full Board,Deluxe,4,15768.0,Bus,Online
B1495,India,Colombo,2024-04-23,3,Room Only,Suite,2,7588.0,Bus,Direct
B1496,USA,Negombo ,2024-04-04,4,Half Board,Deluxe,1,13825.0,Bus,Direct
B1497,China,Galle,2024-03-23,3,Room Only,Standard,2,7670.0,Taxi,Travel Agency
B1498,China,Colombo ,2024-03-09,4,Room Only,Suite,1,13810.0,Train,Direct
B1499,India,Negombo,2024-09-14,4,Full Board,Budget,1,15781.0,Flight,Online
B1500,India,Galle,2024-10-13,3,Breakfast,Budget,2,8124.0,Bus,Travel Agency
B1501,Australia,Colombo,2024-03-10,5,Full Board,Deluxe,7,23320.0,Taxi,Online
